x,y
255,269
255,270
255,271
255,272
255,273
255,274
255,275
255,276
255,277
255,278
254,278
253,278
252,278
251,278
251,279
250,279
249,279
248,279
248,280
248,281
248,282
248,283
248,284
248,285
248,286
248,287
248,288
248,289
248,290
248,291
248,292
248,293
248,294
248,295
248,296
248,297
248,298
248,299
248,300
248,301
248,302
248,303
248,304
248,305
248,306
248,307
247,307
246,307
245,307
244,307
243,307
242,307
241,307
240,307
239,307
238,307
237,307
236,307
235,307
234,307
233,307
232,307
231,307
231,308
230,308
230,309
229,309
229,310
229,311
229,312
229,313
229,314
229,315
229,316
229,317
229,318
229,319
229,320
230,320
231,320
232,320
232,321
232,322
232,323
232,324
232,325
232,326
232,327
232,328
232,329
232,330
232,331
232,332
232,333
232,334
232,335
232,336
232,337
232,338
232,339
232,340
232,341
232,342
232,343
232,344
232,345
232,346
232,347
232,348
232,349
232,350
232,351
232,352
232,353
232,354
232,355
232,356
232,357
232,358
232,359
233,359
234,359
235,359
236,359
236,360
236,361
236,362
236,363
236,364
236,365
236,366
236,367
236,368
236,369
236,370
236,371
236,372
236,373
236,374
236,375
236,376
236,377
236,378
236,379
235,379
234,379
233,379
232,379
231,379
230,379
230,380
229,380
229,381
228,381
227,381
226,381
226,382
225,382
224,382
224,383
224,384
224,385
224,386
224,387
224,388
225,388
226,388
226,389
226,390
226,391
226,392
226,393
226,394
226,395
226,396
226,397
226,398
226,399
226,400
226,401
225,401
225,402
225,403
224,403
224,404
224,405
224,406
224,407
224,408
223,408
222,408
221,408
220,408
220,409
220,410
220,411
220,412
220,413
220,414
220,415
220,416
220,417
220,418
219,418
219,419
218,419
217,419
216,419
216,420
216,421
216,422
215,422
215,423
215,424
214,424
213,424
213,425
213,426
213,427
213,428
213,429
213,430
213,431
212,431
211,431
211,432
211,433
211,434
211,435
211,436
211,437
211,438
210,438
210,439
210,440
209,440
209,441
208,441
208,442
208,443
208,444
208,445
207,445
206,445
205,445
204,445
203,445
202,445
201,445
200,445
199,445
198,445
197,445
196,445
195,445
194,445
193,445
193,446
192,446
191,446
190,446
190,447
190,448
190,449
189,449
189,450
189,451
188,451
188,452
188,453
188,454
188,455
188,456
188,457
188,458
188,459
188,460
188,461
189,461
190,461
190,460
190,459
191,459
191,458
192,458
193,458
194,458
