x,y
247,298
247,297
247,296
247,295
247,294
247,293
247,292
247,291
247,290
247,289
247,288
247,287
247,286
247,285
247,284
247,283
247,282
247,281
248,281
248,280
248,279
248,278
249,278
250,278
251,278
252,278
252,277
252,276
252,275
253,275
253,274
253,273
253,272
254,272
254,271
254,270
254,269
254,268
255,268
256,268
256,267
256,266
256,265
256,264
256,263
256,262
256,261
256,260
256,259
256,258
256,257
256,256
256,255
257,255
257,254
257,253
258,253
258,252
258,251
258,250
259,250
260,250
261,250
262,250
263,250
264,250
265,250
266,250
267,250
268,250
269,250
270,250
271,250
272,250
272,249
272,248
272,247
272,246
272,245
272,244
272,243
273,243
274,243
275,243
276,243
277,243
278,243
279,243
280,243
281,243
282,243
283,243
284,243
284,242
284,241
285,241
285,240
285,239
285,238
286,238
287,238
288,238
289,238
289,237
290,237
291,237
292,237
293,237
294,237
295,237
296,237
297,237
298,237
299,237
300,237
301,237
302,237
302,236
302,235
302,234
303,234
304,234
304,233
304,232
304,231
304,230
305,230
305,229
305,228
306,228
306,227
307,227
308,227
308,226
309,226
309,225
310,225
310,224
311,224
312,224
313,224
314,224
315,224
315,223
316,223
317,223
318,223
318,222
319,222
319,221
319,220
319,219
319,218
319,217
320,217
321,217
322,217
323,217
324,217
324,216
324,215
324,214
324,213
325,213
325,212
326,212
327,212
328,212
329,212
329,211
329,210
330,210
330,209
331,209
331,208
331,207
332,207
332,206
332,205
332,204
332,203
332,202
332,201
332,200
332,199
333,199
333,198
333,197
333,196
333,195
334,195
334,194
335,194
336,194
337,194
338,194
339,194
339,193
339,192
339,191
339,190
340,190
340,189
340,188
341,188
341,187
341,186
341,185
341,184
341,183
341,182
341,181
341,180
341,179
341,178
342,178
343,178
343,177
343,176
343,175
343,174
343,173
344,173
345,173
345,172
346,172
346,171
347,171
347,170
347,169
347,168
348,168
348,167
348,166
348,165
348,164
348,163
348,162
348,161
348,160
348,159
348,158
348,157
348,156
348,155
348,154
348,153
348,152
348,151
348,150
349,150
350,150
350,149
351,149
351,148
351,147
352,147
353,147
354,147
355,147
356,147
356,146
357,146
358,146
358,145
358,144
358,143
358,142
358,141
359,141
359,140
359,139
359,138
360,138
361,138
361,137
361,136
362,136
362,135
363,135
363,134
364,134
364,133
365,133
365,132
366,132
367,132
367,131
367,130
368,130
368,129
368,128
368,127
368,126
369,126
369,125
370,125
370,124
370,123
370,122
370,121
370,120
370,119
371,119
371,118
371,117
371,116
371,115
371,114
372,114
372,113
372,112
372,111
372,110
373,110
373,109
373,108
373,107
373,106
373,105
373,104
373,103
373,102
373,101
373,100
374,100
374,99
374,98
375,98
375,97
376,97
376,96
376,95
376,94
376,93
376,92
376,91
376,90
376,89
376,88
376,87
376,86
376,85
376,84
376,83
377,83
377,82
378,82
378,81
379,81
380,81
381,81
382,81
383,81
384,81
384,80
384,79
384,78
384,77
384,76
384,75
384,74
384,73
385,73
385,72
386,72
387,72
387,71
387,70
387,69
387,68
387,67
387,66
387,65
387,64
387,63
388,63
388,62
389,62
390,62
391,62
392,62
392,61
392,60
393,60
394,60
394,59
394,58
394,57
395,57
395,56
396,56
397,56
397,55
398,55
399,55
399,54
400,54
401,54
401,53
402,53
402,52
403,52
404,52
405,52
405,51
405,50
405,49
405,48
405,47
405,46
406,46
407,46
407,45
407,44
407,43
408,43
408,42
408,41
409,41
409,40
409,39
409,38
410,38
410,37
410,36
410,35
410,34
410,33
411,33
412,33
412,32
413,32
414,32
415,32
416,32
417,32
418,32
419,32
420,32
420,31
420,30
420,29
420,28
421,28
422,28
423,28
423,27
423,26
423,25
423,24
423,23
423,22
423,21
423,20
424,20
425,20
425,19
425,18
426,18
426,17
427,17
428,17
429,17
430,17
431,17
431,18
432,18
433,18
434,18
434,19
434,20
435,20
435,21
435,22
436,22
436,23
437,23
438,23
438,24
439,24
440,24
441,24
441,25
441,26
442,26
443,26
444,26
445,26
446,26
447,26
448,26
449,26
450,26
451,26
451,25
451,24
451,23
451,22
451,21
451,20
450,20
450,19
450,18
449,18
449,17
449,16
448,16
448,15
447,15
446,15
445,15
445,14
445,13
444,13
444,12
444,11
444,10
443,10
442,10
441,10
440,10
439,10
439,9
439,8
439,7
438,7
437,7
437,6
436,6
436,5
435,5
435,4
434,4
434,3
434,2
434,1
